code,name,market,industry
9428,クロップス,スタンダード,情報・通信業
9432,ＮＴＴ,プライム,情報・通信業
9433,ＫＤＤＩ,プライム,情報・通信業
9434,ソフトバンク,プライム,情報・通信業
9435,光通信,プライム,情報・通信業
9436,沖縄セルラー電話,スタンダード,情報・通信業
9438,エムティーアイ,プライム,情報・通信業
9439,エム・エイチ・グループ,スタンダード,サービス業
9441,ベルパーク,スタンダード,情報・通信業
9444,トーシンホールディングス,スタンダード,情報・通信業
9445,フォーバルテレコム,スタンダード,情報・通信業
9446,サカイホールディングス,スタンダード,情報・通信業
9449,ＧＭＯインターネットグループ,プライム,情報・通信業
9450,ファイバーゲート,スタンダード,情報・通信業
9466,アイドママーケティングコミュニケーション,スタンダード,情報・通信業
9467,アルファポリス,グロース,情報・通信業
9468,ＫＡＤＯＫＡＷＡ,プライム,情報・通信業
9470,学研ホールディングス,プライム,情報・通信業
9474,ゼンリン,プライム,情報・通信業
9475,昭文社ホールディングス,スタンダード,情報・通信業
9476,中央経済社ホールディングス,スタンダード,情報・通信業
9478,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード,情報・通信業
9501,東京電力ホールディングス,プライム,電気・ガス業
9502,中部電力,プライム,電気・ガス業
9503,関西電力,プライム,電気・ガス業
9504,中国電力,プライム,電気・ガス業
9505,北陸電力,プライム,電気・ガス業
9506,東北電力,プライム,電気・ガス業
9507,四国電力,プライム,電気・ガス業
9508,九州電力,プライム,電気・ガス業
9509,北海道電力,プライム,電気・ガス業
9511,沖縄電力,プライム,電気・ガス業
9513,電源開発,プライム,電気・ガス業
9514,エフオン,スタンダード,電気・ガス業
9517,イーレックス,プライム,電気・ガス業
9519,レノバ,プライム,電気・ガス業
9531,東京瓦斯,プライム,電気・ガス業
9532,大阪瓦斯,プライム,電気・ガス業
9533,東邦瓦斯,プライム,電気・ガス業
9534,北海道瓦斯,プライム,電気・ガス業
9535,広島ガス,プライム,電気・ガス業
9536,西部ガスホールディングス,プライム,電気・ガス業
9537,北陸瓦斯,スタンダード,電気・ガス業
9539,京葉瓦斯,スタンダード,電気・ガス業
9543,静岡ガス,プライム,電気・ガス業
9551,メタウォーター,プライム,電気・ガス業
9552,クオンツ総研ホールディングス,プライム,サービス業
9553,マイクロアド,グロース,サービス業
9554,ＡＶｉＣ,グロース,サービス業
9556,ＩＮＴＬＯＯＰ,グロース,サービス業
9557,エアークローゼット,グロース,サービス業
9558,ジャパニアス,グロース,サービス業
9560,プログリット,グロース,サービス業
9561,グラッドキューブ,グロース,サービス業
9562,ビジネスコーチ,グロース,サービス業
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,サービス業
9564,ＦＣＥ,スタンダード,サービス業
9565,ＧＬＯＥ,グロース,サービス業
9601,松竹,プライム,情報・通信業
9602,東宝,プライム,情報・通信業
9603,エイチ・アイ・エス,プライム,サービス業
9605,東映,プライム,情報・通信業
9610,ウィルソン・ラーニング　ワールドワイド,スタンダード,サービス業
9612,ラックランド,プライム,サービス業
9616,共立メンテナンス,プライム,サービス業
9619,イチネンホールディングス,プライム,サービス業
9621,建設技術研究所,プライム,サービス業
9622,スペース,プライム,サービス業
9625,セレスポ,スタンダード,サービス業
9627,アインホールディングス,プライム,小売業
9628,燦ホールディングス,プライム,サービス業
9629,ピー・シー・エー,プライム,情報・通信業
9632,スバル興業,スタンダード,サービス業
9633,東京テアトル,スタンダード,不動産業
9635,武蔵野興業,スタンダード,サービス業
9636,きんえい,スタンダード,サービス業
9639,三協フロンテア,スタンダード,サービス業
9640,セゾンテクノロジー,スタンダード,情報・通信業
9644,タナベコンサルティンググループ,プライム,サービス業
9647,協和コンサルタンツ,スタンダード,サービス業
9651,日本プロセス,スタンダード,情報・通信業
9656,グリーンランドリゾート,スタンダード,サービス業
9658,ビジネスブレイン太田昭和,プライム,情報・通信業
9661,歌舞伎座,スタンダード,サービス業
9663,ナガワ,プライム,サービス業
9672,東京都競馬,プライム,サービス業
9678,カナモト,プライム,サービス業
9679,ホウライ,スタンダード,サービス業
9682,ＤＴＳ,プライム,情報・通信業
9684,スクウェア・エニックス・ホールディングス,プライム,情報・通信業
9685,ＫＹＣＯＭホールディングス,スタンダード,情報・通信業
9686,東洋テック,スタンダード,サービス業
9687,ＫＳＫ,スタンダード,情報・通信業
9691,両毛システムズ,スタンダード,情報・通信業
9692,シーイーシー,プライム,情報・通信業
9697,カプコン,プライム,情報・通信業
9698,クレオ,スタンダード,情報・通信業
9699,ニシオホールディングス,プライム,サービス業
9701,東京會舘,スタンダード,サービス業
9702,アイ・エス・ビー,プライム,情報・通信業
9704,アゴーラ　ホスピタリティー　グループ,スタンダード,サービス業
9706,日本空港ビルデング,プライム,不動産業
9708,帝国ホテル,スタンダード,サービス業
9709,ＮＣＳ＆Ａ,スタンダード,情報・通信業
9713,ロイヤルホテル,スタンダード,サービス業
9715,トランス・コスモス,プライム,サービス業
9716,乃村工藝社,プライム,サービス業
9720,ホテル、ニューグランド,スタンダード,サービス業
9722,藤田観光,プライム,サービス業
9723,京都ホテル,スタンダード,サービス業
9726,ＫＮＴ－ＣＴホールディングス,スタンダード,サービス業
9729,トーカイ,プライム,サービス業
9731,白洋舎,スタンダード,サービス業
9733,ナガセ,スタンダード,サービス業
9735,セコム,プライム,サービス業
9739,ＮＳＷ,プライム,情報・通信業
9740,セントラル警備保障,プライム,サービス業
9742,アイネス,プライム,情報・通信業
9743,丹青社,プライム,サービス業
9744,メイテックグループホールディングス,プライム,サービス業
9746,ＴＫＣ,プライム,情報・通信業
9753,アイエックス・ナレッジ,スタンダード,情報・通信業
9755,応用地質,プライム,サービス業
9757,船井総研ホールディングス,プライム,サービス業
9759,ＮＳＤ,プライム,情報・通信業
9760,進学会ホールディングス,スタンダード,サービス業
9761,東海リース,スタンダード,サービス業
9763,丸建リース,スタンダード,卸売業
9765,オオバ,プライム,サービス業
9766,コナミグループ,プライム,情報・通信業
9767,日建工学,スタンダード,サービス業
9768,いであ,スタンダード,サービス業
9769,学究社,プライム,サービス業
9778,昴,スタンダード,サービス業
9780,ハリマビステム,スタンダード,サービス業
9782,ディーエムエス,スタンダード,サービス業
9788,ナック,プライム,サービス業
9790,福井コンピュータホールディングス,プライム,情報・通信業
9791,ビケンテクノ,スタンダード,サービス業
9793,ダイセキ,プライム,サービス業
9795,ステップ,プライム,サービス業
9799,旭情報サービス,スタンダード,情報・通信業
9812,テーオーホールディングス,スタンダード,小売業
9816,ストライダーズ,スタンダード,不動産業
9818,大丸エナウィン,スタンダード,卸売業
9820,エムティジェネックス,スタンダード,不動産業
9823,マミーマートホールディングス,スタンダード,小売業
9824,泉州電業,プライム,卸売業
9827,リリカラ,スタンダード,卸売業
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,スタンダード,小売業
9830,トラスコ中山,プライム,卸売業
9831,ヤマダホールディングス,プライム,小売業
9832,オートバックスセブン,プライム,卸売業
9835,ジュンテンドー,スタンダード,小売業
9837,モリト,プライム,卸売業
9842,アークランズ,プライム,小売業
9843,ニトリホールディングス,プライム,小売業
9845,パーカーコーポレーション,スタンダード,化学
9846,天満屋ストア,スタンダード,小売業
9849,共同紙販ホールディングス,スタンダード,卸売業
9850,グルメ杵屋,プライム,小売業
9853,銀座ルノアール,スタンダード,小売業
9854,愛眼,スタンダード,小売業
