シグナル日,コード,ランク,買い・売り,RSI14,出来高倍率,BB位置,ローソク足パターン,シグナル種別,1日後終値,2日後終値,3日後終値,5日後終値,10日後終値,20日後終値,1日後騰落率,2日後騰落率,3日後騰落率,5日後騰落率,10日後騰落率,20日後騰落率,期間中最高値,期間中最安値,最大上昇率,最大下落率,利確到達,損切り到達,5日損益率
2026-08-18,9304,B,買い,65.94,0.46,+1.50σ,陰線→陽線 / 強気包み足 / はらみ足,底固め / アンチ,2004.0,,,,,,-0.9391992090953982,,,,,,2036.0,1980.0,0.6426099851705391,-2.125556104794857,False,False,
2026-08-18,1938,B,買い,48.14,1.26,+0.43σ,強気包み足,底固め,2406.0,,,,,,-2.944735780556673,,,,,,2433.0,2392.0,-1.8555869302137928,-3.509479628882617,False,False,
2026-08-18,9504,B,買い,61.98,1.13,+1.17σ,強気包み足,底固め / アンチ,951.4000244140624,,,,,,0.2846025523413509,,,,,,955.9000244140624,932.4000244140624,0.7589358505388777,-1.7181380400482449,False,False,
2026-08-18,9987,B,買い,50.23,0.85,-0.18σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,5090.0,,,,,,1.03215561730845,,,,,,5152.0,5048.0,2.2628026994839123,0.1984914648670122,False,False,
2026-08-18,9531,B,買い,47.32,0.75,-0.44σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,6016.0,,,,,,-0.5784167906131232,,,,,,6064.0,5934.0,0.21484052222773276,-1.9335647000495837,False,False,
2026-08-18,9543,B,買い,49.83,0.59,-0.20σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,1266.0,,,,,,1.3610888710968716,,,,,,1266.0,1245.0,1.3610888710968716,-0.32025620496397567,False,False,
2026-08-18,8005,B,買い,67.62,0.94,+1.14σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,アンチ,1868.0,,,,,,-0.32017075773745907,,,,,,1883.0,1851.0,0.48025613660618305,-1.227321237993595,False,False,
2026-08-18,3903,B,買い,58.36,1.43,+1.36σ,陰線→陽線 / 前日安値割れ反転,底固め,255.0,,,,,,-3.409090909090906,,,,,,264.0,254.0,0.0,-3.7878787878787845,False,False,
2026-08-18,3563,B,買い,58.89,1.01,+0.69σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,底固め,5660.0,,,,,,-2.514640027557702,,,,,,5886.0,5613.0,1.3778849466069554,-3.324147433689284,False,False,
2026-08-18,8043,除外,買い,78.7,0.92,+2.13σ,強気包み足,底固め / アンチ,1520.0,,,,,,-0.5886200130804431,,,,,,1546.0,1515.0,1.1118378024852937,-0.915631131458472,False,False,
2026-08-18,8129,B,買い,48.33,0.8,-0.30σ,強気包み足 / 前日安値割れ反転,アンチ,3945.0,,,,,,1.1538461538461497,,,,,,3976.0,3886.0,1.9487179487179596,-0.35897435897436214,False,False,
2026-08-18,3093,B,買い,56.8,0.67,+1.58σ,強気包み足,底固め,2102.0,,,,,,-2.2325581395348792,,,,,,2172.0,2102.0,1.023255813953483,-2.2325581395348792,False,False,
2026-08-18,8130,B,買い,63.44,0.8,+1.36σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,3165.0,,,,,,0.0,,,,,,3180.0,3140.0,0.4739336492890933,-0.789889415481837,False,False,
2026-08-18,3116,B,買い,52.93,0.49,+0.04σ,強気包み足 / 前日安値割れ反転,アンチ,2196.0,,,,,,-2.7027027027026973,,,,,,2256.0,2193.5,-0.044306601683652413,-2.813469206911834,False,False,
2026-08-18,3315,B,買い,63.78,2.43,+2.07σ,陰線→陽線 / 強気包み足,アンチ,100.0,,,,,,-5.660377358490565,,,,,,104.0,100.0,-1.8867924528301883,-5.660377358490565,False,False,
2026-08-18,3284,B,買い,71.5,1.2,+1.91σ,強気包み足,底固め,1307.0,,,,,,0.3069838833461347,,,,,,1307.0,1288.0,0.3069838833461347,-1.1511895625479718,False,False,
2026-08-18,3863,B,買い,48.2,0.78,-0.70σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,BB逆張り / 底固め,1353.0,,,,,,-1.384839650145775,,,,,,1370.0,1353.0,-0.1457725947521915,-1.384839650145775,False,False,
2026-08-18,7419,B,買い,40.29,0.97,-0.99σ,なし,アンチ,1280.0,,,,,,-1.158301158301156,,,,,,1298.0,1272.0,0.23166023166023564,-1.776061776061777,False,False,
2026-08-18,7512,B,買い,56.47,0.86,+0.82σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,857.0,,,,,,0.1168224299065379,,,,,,861.0,850.0,0.5841121495327117,-0.7009345794392496,False,False,
2026-08-18,7459,B,買い,54.85,0.85,+0.03σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,2870.5,,,,,,0.31452035645640475,,,,,,2880.0,2844.5,0.6465140660492752,-0.5940940066398781,False,False,
2026-08-18,7278,B,買い,65.23,0.69,+1.81σ,強気包み足,底固め / アンチ,6070.0,,,,,,-2.724358974358976,,,,,,6190.0,6010.0,-0.8012820512820484,-3.685897435897434,False,True,
2026-08-18,7313,B,買い,60.56,0.66,+1.01σ,陰線→陽線 / 強気包み足,底固め / アンチ,1817.0,,,,,,-1.4909189482244511,,,,,,1844.0,1815.0,-0.02710761724044053,-1.5993494171862244,False,False,
2026-08-18,3482,B,買い,43.17,0.72,-1.19σ,なし,底固め,2550.0,,,,,,-1.9607843137254943,,,,,,2595.0,2536.0,-0.23068050749711633,-2.4990388312187584,False,False,
2026-08-18,5461,B,買い,51.34,0.69,-0.24σ,陰線→陽線 / 強気包み足 / はらみ足,底固め / アンチ,2063.0,,,,,,-0.8649687650168159,,,,,,2073.0,2046.0,-0.3844305622296984,-1.6818837097549277,False,False,
2026-08-18,4088,B,買い,50.43,0.63,+0.17σ,なし,アンチ,2495.0,,,,,,-2.9560482302605995,,,,,,2567.0,2484.0,-0.1555814858031912,-3.3838973162193753,False,False,
2026-08-18,4023,B,買い,70.11,0.72,+1.73σ,強気包み足,底固め / アンチ,4415.0,,,,,,-3.391684901531733,,,,,,4510.0,4400.0,-1.3129102844638973,-3.7199124726477018,False,True,
2026-08-18,3984,B,買い,39.45,0.78,-1.03σ,陰線→陽線,BB逆張り,1556.0,,,,,,-1.206349206349211,,,,,,1595.0,1545.0,1.2698412698412653,-1.904761904761909,False,False,
2026-08-18,3950,B,買い,63.84,0.73,+1.78σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,1480.0,,,,,,-0.13495276653171517,,,,,,1485.0,1466.0,0.2024291497975783,-1.0796221322537103,False,False,
2026-08-18,6995,B,買い,51.87,0.55,-0.25σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,3055.0,,,,,,-1.4516129032258074,,,,,,3110.0,3025.0,0.3225806451612856,-2.4193548387096753,False,False,
2026-08-18,4202,B,買い,59.05,0.59,+0.72σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,1418.5,,,,,,-4.284750337381915,,,,,,1469.5,1418.5,-0.8434547908232171,-4.284750337381915,False,True,
2026-08-18,6523,除外,買い,82.89,1.48,+1.83σ,陰線→陽線 / 強気包み足,アンチ,1406.0,,,,,,-2.766251728907332,,,,,,1460.0,1406.0,0.9681881051175623,-2.766251728907332,False,False,
2026-08-18,5410,B,買い,70.63,1.2,+1.84σ,陰線→陽線 / 強気包み足,底固め / アンチ,3015.0,,,,,,0.33277870216306127,,,,,,3020.0,2983.0,0.4991680532445919,-0.7321131447587392,False,False,
2026-08-18,5020,B,買い,55.64,0.76,+0.70σ,陰線→陽線 / 強気包み足,底固め,1277.0,,,,,,-3.147516116799398,,,,,,1305.0,1274.0,-1.0238907849829393,-3.375047402351161,False,False,
2026-08-18,5142,除外,買い,90.88,1.27,+1.84σ,強気包み足,底固め,1901.0,,,,,,-3.989898989898988,,,,,,1960.0,1880.0,-1.0101010101010055,-5.05050505050505,False,False,
2026-08-18,4997,除外,買い,75.09,0.62,+1.66σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,1171.0,,,,,,-1.5966386554621903,,,,,,1195.0,1167.0,0.42016806722688926,-1.9327731092437017,False,False,
2026-08-18,4194,B,買い,57.87,0.76,+0.65σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,9037.0,,,,,,-0.4845281356678832,,,,,,9229.0,8987.0,1.6297764563374173,-1.0351282898359182,False,False,
2026-08-18,6178,B,買い,54.75,0.64,-0.10σ,強気包み足,底固め,2307.0,,,,,,-3.995006242197252,,,,,,2381.0,2293.5,-0.9155222638368654,-4.556803995006242,False,True,
2026-08-18,6013,B,買い,39.97,1.04,-1.09σ,なし,底固め,3090.0,,,,,,-4.482225656877903,,,,,,3200.0,3085.0,-1.081916537867078,-4.636785162287483,False,True,
2026-08-18,4849,除外,買い,74.97,1.01,+1.81σ,強気包み足 / 前日安値割れ反転,アンチ,1528.0,,,,,,2.002670226969294,,,,,,1538.0,1509.0,2.6702269692923997,0.734312416555416,False,False,
2026-08-18,4676,B,買い,55.29,0.76,+0.78σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,4163.0,,,,,,0.07211538461537881,,,,,,4249.0,4126.0,2.139423076923075,-0.8173076923076894,False,False,
2026-08-18,4559,B,買い,54.67,0.74,+0.56σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,2118.0,,,,,,0.28409090909091717,,,,,,2126.0,2099.0,0.6628787878787845,-0.6155303030302983,False,False,
2026-08-18,4516,B,買い,40.38,0.61,-0.23σ,陰線→陽線 / 前日安値割れ反転,アンチ,3626.0,,,,,,0.27654867256636795,,,,,,3658.0,3583.0,1.1615044247787587,-0.9126106194690231,False,False,
2026-08-18,1333,B,買い,50.92,0.88,-0.13σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,1300.5,,,,,,-0.11520737327188613,,,,,,1315.0,1283.5,0.9984639016897168,-1.4208909370199696,False,False,
2026-08-18,9842,B,買い,54.54,0.76,+0.40σ,強気包み足 / 前日安値割れ反転,アンチ,1911.0,,,,,,-0.5205622071837612,,,,,,1925.0,1896.0,0.20822488287350893,-1.3014055179593975,False,False,
2026-08-18,9882,B,買い,50.79,0.86,-0.15σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,1767.0,,,,,,-0.4507042253521165,,,,,,1780.0,1749.0,0.28169014084507005,-1.464788732394362,False,False,
2026-08-18,9746,B,買い,65.66,0.75,+0.95σ,強気包み足 / 前日安値割れ反転,アンチ,4010.0,,,,,,0.7537688442211143,,,,,,4035.0,3985.0,1.3819095477386911,0.12562814070351536,False,False,
2026-08-18,9744,B,買い,55.02,0.7,+0.03σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,3320.0,,,,,,0.3931055337163647,,,,,,3332.0,3296.0,0.7559721802237629,-0.3326277592984539,False,False,
2026-08-18,1377,B,買い,60.05,0.92,+1.20σ,陰線→陽線 / 強気包み足,底固め,4455.0,,,,,,-0.11210762331838042,,,,,,4475.0,4425.0,0.33632286995515237,-0.7847533632286963,False,False,
2026-08-18,9517,B,買い,53.06,1.39,-0.33σ,前日安値割れ反転,アンチ,863.0,,,,,,1.2910798122065748,,,,,,874.0,851.0,2.5821596244131495,-0.11737089201877549,False,False,
2026-08-18,4480,除外,買い,81.51,1.99,+2.56σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転,アンチ,2892.0,,,,,,1.6877637130801704,,,,,,2950.0,2847.0,3.727144866385368,0.10548523206750371,False,False,
2026-08-18,9072,除外,買い,67.79,3.91,+2.76σ,強気包み足,底固め,5445.0,,,,,,-4.8908296943231395,,,,,,5667.0,5445.0,-1.0131004366812246,-4.8908296943231395,False,False,
2026-08-18,9023,B,買い,46.52,0.7,-0.84σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,底固め,1449.5,,,,,,0.6247830614370065,,,,,,1452.0,1434.0,0.7983339118361688,-0.45123221103783306,False,False,
2026-08-18,2267,B,買い,52.35,0.84,+0.34σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,底固め,2870.0,,,,,,0.8610086100861114,,,,,,2881.0,2840.5,1.2475839044104653,-0.17571604287471843,False,False,
2026-08-18,5707,除外,買い,75.15,2.32,+1.99σ,強気包み足 / はらみ足,アンチ,1055.0,,,,,,-6.055209260908279,,,,,,1096.0,1049.0,-2.4042742653606397,-6.58949243098842,False,False,
2026-08-18,5301,除外,買い,68.91,0.62,+1.58σ,陰線→陽線 / 2～5日下落後の陽線,アンチ,1735.0,,,,,,-6.013001083423619,,,,,,1816.5,1723.0,-1.5980498374864593,-6.663055254604555,False,True,
2026-08-18,5262,B,買い,65.83,1.38,+1.55σ,陰線→陽線 / 前日安値割れ反転,アンチ,1124.0,,,,,,-1.5761821366024553,,,,,,1151.0,1116.0,0.7880910683012221,-2.276707530647981,False,False,
2026-08-18,4886,B,買い,52.09,1.4,+0.59σ,陰線→陽線,底固め / アンチ,2190.0,,,,,,-0.045641259698769865,,,,,,2208.0,2168.0,0.7759014148790433,-1.0497489730716514,False,False,
2026-08-18,4828,除外,買い,73.03,0.66,+1.80σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,1419.0,,,,,,3.05010893246187,,,,,,1428.0,1384.0,3.703703703703698,0.5083514887436413,False,False,
2026-08-18,4568,B,買い,49.26,0.65,-0.33σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,アンチ,2729.0,,,,,,1.0740740740740717,,,,,,2759.0,2696.0,2.185185185185179,-0.1481481481481528,False,False,
2026-08-18,4521,B,買い,60.94,0.59,+1.42σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,アンチ,4000.0,,,,,,-0.7444168734491274,,,,,,4055.0,3965.0,0.6203473945409321,-1.6129032258064502,False,False,
2026-08-18,4587,B,買い,57.01,1.39,+1.57σ,陰線→陽線 / はらみ足,底固め / アンチ,1027.0,,,,,,0.14627011214041197,,,,,,1044.0,1013.0,1.8039980497318364,-1.2189176011701663,False,False,
2026-08-18,4575,B,買い,65.64,2.08,+2.05σ,強気包み足,底固め,762.0,,,,,,-5.925925925925924,,,,,,814.0,756.0,0.49382716049382047,-6.666666666666665,False,False,
2026-08-18,4674,除外,買い,86.23,2.25,+1.88σ,強気包み足,底固め,2018.0,,,,,,1.0010010010010006,,,,,,2035.0,1990.0,1.85185185185186,-0.4004004004004025,False,False,
2026-08-18,9090,B,買い,53.58,0.47,-0.30σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,底固め,888.0,,,,,,0.7945516458569779,,,,,,897.0,888.0,1.8161180476730987,0.7945516458569779,False,False,
2026-08-18,2168,B,買い,65.82,0.93,+1.64σ,強気包み足 / 前日安値割れ反転,底固め,1627.0,,,,,,-0.9738283627510613,,,,,,1648.0,1620.0,0.3043213633597164,-1.3998782714546576,False,False,
2026-08-18,5801,除外,買い,61.95,1.52,+1.57σ,強気包み足,底固め,3770.0,,,,,,-13.690476190476186,,,,,,4113.0,3755.0,-5.837912087912089,-14.033882783882778,False,True,
2026-08-18,6118,除外,買い,65.11,2.03,+2.65σ,強気包み足,底固め,1262.0,,,,,,-1.9425019425019396,,,,,,1279.0,1258.0,-0.6216006216006265,-2.2533022533022584,False,False,
2026-08-18,5232,B,買い,55.76,0.43,+1.01σ,前日安値割れ反転,底固め / アンチ,5532.0,,,,,,-5.597269624573375,,,,,,5828.0,5512.0,-0.5460750853242269,-5.938566552901026,False,False,
2026-08-18,3087,B,買い,60.85,0.42,+0.34σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,3230.0,,,,,,1.4128728414442682,,,,,,3250.0,3195.0,2.0408163265306145,0.31397174254317317,False,False,
2026-08-18,8267,B,買い,45.17,1.08,-0.69σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,底固め,1361.0,,,,,,0.7029226785053577,,,,,,1369.0,1340.5,1.294857565667784,-0.8139104698483113,False,False,
2026-08-18,3989,B,買い,68.43,0.76,+1.66σ,陰線→陽線 / はらみ足 / 長い下ヒゲ（ハンマー）,底固め / アンチ,1490.0,,,,,,-0.4676018704074858,,,,,,1507.0,1465.0,0.6680026720106813,-2.1376085504342,False,False,
2026-08-18,7906,B,買い,62.36,0.74,+1.18σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転,底固め / アンチ,2775.0,,,,,,0.6894049346879427,,,,,,2856.0,2772.0,3.6284470246734424,0.5805515239477588,False,False,
2026-08-18,7611,B,買い,60.73,1.29,+0.93σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,2944.0,,,,,,1.1336310546204098,,,,,,2950.0,2908.0,1.3397457918241207,-0.10305736860185544,False,False,
2026-08-18,3449,B,買い,37.6,0.86,-1.13σ,なし,底固め,3790.0,,,,,,-5.1314142678347885,,,,,,3925.0,3760.0,-1.7521902377972465,-5.882352941176472,False,False,
2026-08-18,9900,除外,買い,76.36,0.74,+1.39σ,陰線→陽線 / 長い下ヒゲ（ハンマー）,底固め / アンチ,2173.0,,,,,,-4.273127753303962,,,,,,2276.0,2165.0,0.2643171806167466,-4.625550660792954,False,False,
2026-08-18,9956,B,買い,46.42,0.67,-0.05σ,陰線→陽線 / 長い下ヒゲ（ハンマー） / 前日安値割れ反転,底固め,3210.0,,,,,,-0.6191950464396245,,,,,,3265.0,3180.0,1.0835913312693402,-1.5479876160990669,False,False,
2026-08-18,7550,除外,買い,76.94,0.98,+1.66σ,2～5日下落後の陽線,アンチ,11485.0,,,,,,-1.8376068376068422,,,,,,11815.0,11450.0,0.9829059829059794,-2.1367521367521403,False,False,
2026-08-18,7246,除外,買い,81.67,0.74,+1.48σ,陰線→陽線 / 強気包み足,底固め,959.0,,,,,,-3.0333670374115274,,,,,,987.0,955.0,-0.2022244691607722,-3.4378159757330606,False,True,
2026-08-18,3543,B,買い,58.18,1.07,+0.84σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,2923.0,,,,,,0.44673539518900185,,,,,,2932.0,2898.0,0.7560137457044647,-0.4123711340206171,False,False,
2026-08-18,3668,B,買い,63.26,0.93,+1.37σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,アンチ,415.0,,,,,,-0.24038461538461453,,,,,,418.0,410.0,0.48076923076922906,-1.4423076923076872,False,False,
2026-08-18,7988,B,買い,50.75,0.73,-0.58σ,前日安値割れ反転,アンチ,4927.0,,,,,,-2.6092113065823264,,,,,,5015.0,4927.0,-0.8697371021941125,-2.6092113065823264,False,False,
2026-08-18,8032,B,買い,68.11,0.85,+1.37σ,陰線→陽線 / 2～5日下落後の陽線,アンチ,1213.0,,,,,,-2.959999999999996,,,,,,1241.0,1204.0,-0.7199999999999984,-3.6800000000000055,False,True,
2026-08-18,3333,B,買い,62.46,2.26,+1.47σ,陰線→陽線 / 強気包み足,底固め,1350.0,,,,,,-2.2447501810282433,,,,,,1358.0,1333.0,-1.6654598117306296,-3.47574221578566,False,False,
2026-08-18,6613,除外,買い,55.85,1.88,+1.88σ,強気包み足,底固め,1988.0,,,,,,-4.925872788139651,,,,,,2100.0,1922.0,0.43041606886657924,-8.082257293161167,False,False,
2026-08-18,2331,B,買い,54.62,0.65,+0.11σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,1175.5,,,,,,0.9446114212108281,,,,,,1180.0,1159.5,1.3310433662516052,-0.4293688278230956,False,False,
2026-08-18,4246,除外,買い,80.31,1.26,+1.90σ,強気包み足 / 前日安値割れ反転,底固め,1087.0,,,,,,-4.899387576552927,,,,,,1132.0,1085.0,-0.9623797025371861,-5.074365704286965,False,False,
2026-08-18,8306,B,買い,56.49,0.67,+0.35σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,3495.0,,,,,,-4.351395730706075,,,,,,3603.0,3490.0,-1.3957307060755375,-4.488232074438969,False,True,
2026-08-18,8343,除外,買い,78.13,2.04,+2.16σ,強気包み足,底固め,8510.0,,,,,,-4.809843400447422,,,,,,8900.0,8460.0,-0.4474272930648726,-5.369127516778526,False,False,
2026-08-18,4165,除外,買い,75.39,1.77,+2.68σ,強気包み足,底固め,705.0,,,,,,-2.4896265560165998,,,,,,733.0,697.0,1.3831258644536604,-3.596127247579528,False,False,
2026-08-18,8522,B,買い,65.09,1.88,+2.00σ,陰線→陽線,底固め / アンチ,6750.0,,,,,,-4.6610169491525415,,,,,,6950.0,6610.0,-1.836158192090398,-6.638418079096042,False,False,
2026-08-18,6463,B,買い,64.55,0.47,+1.50σ,強気包み足 / 前日安値割れ反転,アンチ,1523.0,,,,,,-2.1836865767501656,,,,,,1545.0,1502.0,-0.770712909441229,-3.5324341682723137,False,False,
2026-08-18,6412,B,買い,70.4,0.83,+1.74σ,前日安値割れ反転,底固め / アンチ,2187.0,,,,,,-0.9959257582616621,,,,,,2207.0,2179.0,-0.09053870529651675,-1.358080579447718,False,False,
2026-08-18,6330,除外,買い,64.33,1.63,+1.65σ,陰線→陽線 / 前日安値割れ反転,アンチ,2265.0,,,,,,-8.963022508038588,,,,,,2409.0,2245.0,-3.1752411575562745,-9.766881028938911,False,False,
2026-08-18,8725,B,買い,64.86,0.86,+1.11σ,陰線→陽線 / 前日安値割れ反転,底固め / アンチ,4860.0,,,,,,-2.507522567703113,,,,,,4995.0,4833.0,0.20060180541625616,-3.0491474423269826,False,False,
2026-08-18,4592,C,買い,49.2,0.87,+0.64σ,陰線→陽線 / 2～5日下落後の陽線,底固め,984.0,,,,,,-1.9920318725099584,,,,,,1008.0,971.0,0.3984063745019917,-3.2868525896414313,False,False,
2026-08-18,4968,除外,買い,65.9,0.87,+1.53σ,陰線→陽線 / 強気包み足,アンチ,2287.0,,,,,,-9.960629921259844,,,,,,2447.0,2230.0,-3.661417322834648,-12.204724409448819,False,False,
2026-08-18,8572,C,買い,50.68,0.76,-0.50σ,前日安値割れ反転,底固め,480.2000122070313,,,,,,-0.041629432341516726,,,,,,481.5,477.7000122070313,0.22897585345544869,-0.5620290992857324,False,False,
2026-08-18,5949,C,買い,56.73,0.63,+0.96σ,陰線→陽線 / 強気包み足 / はらみ足,アンチ,1307.0,,,,,,-1.6553799849510886,,,,,,1325.0,1303.0,-0.3009781790820121,-1.9563581640331118,False,False,
2026-08-18,2327,C,買い,50.83,0.73,-0.56σ,陰線→陽線 / 2～5日下落後の陽線,底固め,3790.0,,,,,,0.5571769700185802,,,,,,3816.0,3750.0,1.247015123374906,-0.5041124966834731,False,False,
2026-08-18,8550,除外,買い,66.9,0.71,+1.85σ,強気包み足,アンチ,1052.0,,,,,,-6.571936056838368,,,,,,1105.0,1048.0,-1.8650088809946674,-6.927175843694489,False,False,
2026-08-18,8707,C,買い,56.79,0.61,+0.75σ,前日安値割れ反転,底固め,4420.0,,,,,,1.7261219792865434,,,,,,4465.0,4265.0,2.7617951668584606,-1.8411967779056404,False,False,
